Code;Parent;Lvl;Name_en;Name_de;Name_fr;Name_it;Desc_en;Desc_de;Desc_fr;Desc_it;POSTYP_Title;POSTYP_Text
"11010";"11004";"7";"";"Poulet mit Beilage";"Poulet garni";"Pollo con contorno";"";"";"";"";"6";""
"11011";"11004";"7";"";"Fischfilet";"Filet de poisson";"Filetto di pesce";"";"";"";"";"6";""
"11012";"11004";"7";"";"Spaghetti";"Spaghettis";"Spaghetti";"";"";"";"";"6";""
"11014";"11004";"7";"Pizza";"Pizza";"Pizza";"Pizza";"";"";"";"";"6";""
"11015";"11004";"7";"";"Vegetarischer Teller";"Assiette végétarienne";"Piatto vegetariano";"";"";"";"";"6";""
"11018";"11004";"7";"";"Portion Pommes frites";"Portion de pommes frites";"Porzione di patate fritte";"";"";"";"";"6";""
"11019";"11004";"7";"";"Andere warme Gerichte";"Autres plats chauds";"Altri piatti caldi";"";"";"";"";"6";""
"11020";"11004";"7";"";"Brasserie-Speisen";"Mets de brasserie";"Piatti da osteria";"";"";"";"";"6";""
"11025";"11003";"6";"";"Kalte Gerichte";"Plats froids";"Piatti freddi";"";"";"";"";"5";""
"11026";"11025";"7";"";"Salat als Beilage";"Salade comme garniture";"Insalata come contorno";"";"";"";"";"6";""
"11027";"11025";"7";"";"Salatteller oder vegetarischer Teller";"Assiette de salade ou végétarienne";"Piatto di insalata o vegetariano";"";"";"";"";"6";""
"11028";"11025";"7";"Sandwich";"Sandwich";"Sandwich";"Sandwich";"";"";"";"";"6";""
"11029";"11025";"7";"";"Andere kalte Gerichte";"Autres plats froids";"Altri piatti freddi";"";"";"";"";"6";""
"11035";"11003";"6";"Desserts";"Desserts";"Desserts";"Desserts";"";"";"";"";"5";""
"11037";"11035";"7";"";"Glacé";"Glace";"Gelato";"";"";"";"";"6";""
"11040";"11035";"7";"";"Früchtekuchen";"Tarte ou tartelette aux fruits";"Crostata alla frutta";"";"";"";"";"6";""
"11041";"11035";"7";"";"Andere Desserts";"Autres desserts";"Altri dessert";"";"";"";"";"6";""
"11050";"11002";"5";"Beverages in restaurants and cafés";"Getränke in Gaststätten und Cafés";"Boissons dans les restaurants et cafés";"Bevande nei ristoranti e caffè";"";"";"";"";"3";""
"11051";"11050";"6";"Alcoholic beverages";"Alkoholische Getränke";"Boissons alcoolisées";"Bevande alcoliche";"";"";"";"";"3";""
"11052";"11051";"7";"Wine";"Wein";"Vin";"Vino";"";"";"";"";"4";""
"11053";"11052";"8";"";"Rotwein Offenweinqualität, 1dl";"Vin rouge qualité ouvert, 1dl";"Vino rosso qualità sfuso, 1dl";"";"";"";"";"6";""
"11058";"11052";"8";"";"Rotwein Flaschenweinqualität, 1dl";"Vin rouge qualité bouteille, 1dl";"Vino rosso qualità bottiglia, 1dl";"";"";"";"";"6";""
"11055";"11052";"8";"";"Rosé Offenweinqualität, 1dl";"Vin rosé qualité ouvert, 1dl";"Vino rosato qualità sfuso, 1dl";"";"";"";"";"6";""
"11056";"11052";"8";"";"Weisswein Offenweinqualität, 1dl";"Vin blanc qualité ouvert, 1dl";"Vino bianco qualità sfuso, 1dl";"";"";"";"";"6";""
"11059";"11052";"8";"";"Weisswein Flaschenweinqualität, 1dl";"Vin blanc qualité bouteille, 1dl";"Vino bianco qualità bottiglia, 1dl";"";"";"";"";"6";""
"11070";"11051";"7";"Beer";"Bier";"Bière";"Birra";"";"";"";"";"4";""
"11071";"11070";"8";"";"Lagerbier im Offenausschank";"Bière lager en pression";"Birra lager alla spina";"";"";"";"";"6";""
"11079";"11070";"8";"Bootled lager beer";"Lagerbier in Flasche";"Bière lager en bouteille";"Birra lager in bottiglia";"";"";"";"";"6";""
"11074";"11070";"8";"";"Andere Biere";"Autres bières";"Altre birre";"";"";"";"";"6";""
"11075";"11051";"7";"Spirits, other alcoholic drinks";"Spirituosen und andere alkoholische Getränke";"Spiritueux et autres boissons alcoolisées";"Acquaviti e altre bevande alcoliche";"";"";"";"";"4";""
"11076";"11075";"8";"";"Spirituosen, 2 cl";"Spiritueux, 2 cl";"Acquaviti e liquori, 2 cl";"";"";"";"";"6";""
"11078";"11075";"8";"";"Andere alkoholische Getränke";"Autres boissons alcoolisées";"Altre bevande alcoliche";"";"";"";"";"6";""
"11090";"11050";"6";"Non-alcoholic beverages";"Alkoholfreie Getränke";"Boissons non alcoolisées";"Bevande analcoliche";"";"";"";"";"3";""
"11091";"11090";"7";"Coffee and tea";"Kaffee und Tee";"Café et thé";"Caffè e tè";"";"";"";"";"4";""
"11094";"11091";"8";"";"Espresso";"Expresso";"Espresso";"";"";"";"";"6";""
"11095";"11091";"8";"";"Anderer Kaffee";"Autres cafés";"Altri caffè";"";"";"";"";"6";""
"11101";"11091";"8";"";"Schwarztee";"Thé noir";"Tè nero";"";"";"";"";"6";""
"11103";"11090";"7";"Mineral water and soft drinks";"Mineralwasser und Süssgetränke";"Eaux minérales et boissons sucrées";"Acque minerali e bevande edulcorate";"";"";"";"";"4";""
"11104";"11103";"8";"";"Mineralwasser und Süssgetränke, 3.3 dl Flasche";"Eaux minérales et boissons sucrées, bouteille, 3.3 dl";"Acque minerale e bevande edulcorate, bottiglia 3.3 dl";"";"";"";"";"6";""
"11105";"11103";"8";"";"Mineralwasser und Süssgetränke, offen, 3 dl";"Eaux minérales et boissons sucrées, ouverte, 3 dl";"Acque minerale e bevande edulcorate, sfuse 3 dl";"";"";"";"";"6";""
"11120";"11090";"7";"Other non-alcoholic beverages";"Andere alkoholfreie Getränke";"Autres boissons non alcoolisées";"Altre bevande analcoliche";"";"";"";"";"4";""
"11121";"11120";"8";"";"Andere alkoholfreie Getränke (Milchgetränke, Säfte)";"Autres boissons non alcoolisée (lait, jus)";"Altre bevande analcoliche (latte, succhi, ecc.)";"";"";"";"";"6";""
"11130";"11001";"4";"Takeaway food";"Mahlzeiten zum Mitnehmen";"Restauration à l'emporter";"Ristorazione da asporto";"";"";"";"";"4";""
"11017";"11130";"5";"";"Hamburger (ohne Beilage)";"Hamburger (sans accompagnement)";"Hamburger (senza contorno)";"";"";"";"";"6";""
"11131";"11130";"5";"";"Sandwiches zum Mitnehmen";"Sandwiches à l'emporter";"Panini da asporto";"";"";"";"";"6";""
"11132";"11130";"5";"";"Fertigsalate zum Mitnehmen";"Salades à l'emporter";"Insalate da asporto";"";"";"";"";"6";""
"11133";"11130";"5";"";"Andere Mahlzeiten zum Mitnehmen";"Autre restauration à l'emporter";"Altra ristorazione da asporto";"";"";"";"";"6";""
"11134";"11130";"5";"";"Mineralwasser, Süssgetränke";"Eaux minérales et boissons sucrées";"Acque minerali e bevande adulcorate";"";"";"";"";"6";""
"11150";"11001";"4";"Canteens";"Personalrestaurants, Kantinen";"Cantines";"Mense";"";"";"";"";"3";""
"11151";"11150";"5";"Meals in canteens";"Mahlzeiten in Personalrestaurants";"Repas dans les cantines";"Pasti nelle mense";"";"";"";"";"4";""
"11152";"11151";"6";"";"Tagesmenu";"Menu du jour";"Piatto del giorno";"";"";"";"";"6";""
"11153";"11151";"6";"Buffet";"Buffet";"Buffet";"Buffet";"";"";"";"";"6";""
"11160";"11150";"5";"Beverages in canteens";"Getränke in Personalrestaurants";"Boissons dans les cantines";"Bevande nelle mense";"";"";"";"";"4";""
"11161";"11160";"6";"";"Kaffee";"Café";"Caffè";"";"";"";"";"6";""
"11162";"11160";"6";"";"Kalte Getränke, offen";"Boisson froide servie au verre";"Bevande fredde in bicchiere";"";"";"";"";"6";""
"11163";"11160";"6";"";"Kalte Getränke in Flasche";"Boisson froide en bouteille";"Bevande fredde in bottiglia";"";"";"";"";"6";""
"11170";"11";"3";"Accommodation";"Beherbergung";"Hébergement";"Pernottamenti";"";"";"";"";"3";""
"11171";"11170";"4";"Hotels";"Hotellerie";"Hôtellerie";"Settore alberghiero";"";"";"";"";"4";""
"11172";"11171";"5";"";"Hotellerie Graubünden";"Hôtellerie Grisons";"Settore alberghiero Grigioni";"";"";"";"";"6";""
"11173";"11171";"5";"";"Hotellerie Berner Oberland";"Hôtellerie Oberland bernois";"Settore alberghiero Oberland bernese";"";"";"";"";"6";""
"11174";"11171";"5";"";"Hotellerie Zentralschweiz";"Hôtellerie Suisse centrale";"Settore alberghiero Svizzera centrale";"";"";"";"";"6";""
"11175";"11171";"5";"";"Hotellerie Tessin";"Hôtellerie Tessin";"Settore alberghiero Ticino";"";"";"";"";"6";""
"11176";"11171";"5";"";"Hotellerie Wallis";"Hôtellerie Valais";"Settore alberghiero Vallese";"";"";"";"";"6";""
"11177";"11171";"5";"";"Hotellerie Waadt";"Hôtellerie Vaud";"Settore alberghiero Vaud";"";"";"";"";"6";""
"11178";"11171";"5";"";"Hotellerie Mittelland";"Hôtellerie Plateau suisse";"Settore alberghiero Altipiano svizzero";"";"";"";"";"6";""
"11179";"11171";"5";"";"Hotellerie Freiburg, Neuenburg, Jura";"Hôtellerie Fribourg, Neuchâtel, Jura";"Settore alberghiero FR, NE, Giura";"";"";"";"";"6";""
"11180";"11171";"5";"";"Hotellerie Ostschweiz";"Hôtellerie Suisse orientale";"Settore alberghiero Svizzera orientale";"";"";"";"";"6";""
"11181";"11171";"5";"";"Hotellerie Zürich";"Hôtellerie Zurich";"Settore alberghiero Zurigo";"";"";"";"";"6";""
"11182";"11171";"5";"";"Hotellerie Basel";"Hôtellerie Bâle";"Settore alberghiero Basilea";"";"";"";"";"6";""
"11183";"11171";"5";"";"Hotellerie Genf";"Hôtellerie Genève";"Settore alberghiero Ginevra";"";"";"";"";"6";""
"11190";"11170";"4";"Alternative accommodation facilities";"Parahotellerie";"Para-hôtellerie";"Settore paralberghiero";"";"";"";"";"4";""
"11191";"11190";"5";"";"Ferienwohnungen und -häuser";"Appartements et maisons de vacances";"Appartamenti e case di vacanza";"";"";"";"";"6";""
"11192";"11190";"5";"";"Zelt- und Wohnwagenplätze";"Places de camping";"Campeggi";"";"";"";"";"6";""
"11193";"11190";"5";"";"Jugendherbergen";"Auberges de jeunesse";"Ostelli per la gioventù";"";"";"";"";"6";""
"12";"100";"2";"Other goods and services";"Sonstige Waren und Dienstleistungen";"Autres biens et services";"Altri beni e servizi";"";"";"";"";"2";""
"12001";"12";"3";"Personal care";"Körperpflege";"Soins corporels";"Igiene personale";"";"";"";"";"3";""
"12003";"12001";"4";"Hairdresser and beauty salon";"Coiffeur- und Kosmetikleistungen";"Services des coiffeurs et instituts de beauté";"Servizi parrucchiere e istituto di bellezza";"";"";"";"";"4";""
"12006";"12003";"5";"";"Waschen/Schneiden/Formen (Herren)";"Shampooing/coupe/mise en forme (hommes)";"Shampoo/taglio/messa in piega (uomini)";"";"";"";"";"6";""
"12015";"12003";"5";"";"Waschen/Schneiden/Formen (Damen)";"Shampooing/coupe/mise en forme (dames)";"Shampoo/taglio/messa in piega (donne)";"";"";"";"";"6";""
"12012";"12003";"5";"";"Dauerwelle (Damen)";"Permanente (dames)";"Permanente (donne)";"";"";"";"";"6";""
"12013";"12003";"5";"";"Färben und Tönen (Damen)";"Coloration et teinture (dames)";"Tintura e colorazione (donne)";"";"";"";"";"6";""
"12014";"12003";"5";"";"Kosmetikleistungen";"Services des instituts de beauté";"Servizi degli istituti di bellezza";"";"";"";"";"6";""
"12021";"12001";"4";"Articles for personal hygiene";"Waren für die Körperpflege";"Articles de soins corporels";"Articoli per l'igiene personale";"";"";"";"";"3";""
"12022";"12021";"5";"Toiletries";"Toilettenartikel";"Articles de toilette";"Articoli da toeletta";"";"";"";"";"3";""
"12023";"12022";"6";"Soaps and foam baths";"Seifen und Badezusätze";"Savons et mousse pour le bain";"Saponi e schiume da bagno";"";"";"";"";"4";""
"12024";"12023";"7";"";"Toiletten- und Handseifen, Stücke";"Savon et savonnette, en morceaux";"Sapone e saponette, in pezzi";"";"";"";"";"6";""
"12025";"12023";"7";"";"Toiletten- und Handseifen, flüssig";"Savon liquide";"Sapone liquido";"";"";"";"";"6";""
"12027";"12023";"7";"";"Duschmittel";"Produit de douche";"Docciaschiuma";"";"";"";"";"6";""
"12040";"12022";"6";"Hair-care products";"Haarpflegemittel";"Articles de soins pour les cheveux";"Articoli per la cura dei capelli";"";"";"";"";"4";""
"12041";"12040";"7";"";"Haarschampoo, auch in Nachfüllbeuteln";"Shampooing, y.c. recharges";"Shampoo anche in confezione di ricambio";"";"";"";"";"6";""
"12042";"12040";"7";"";"Haarstyling-schaum und -gel";"Mousse ou gel coiffant";"Schiuma e gel fissanti";"";"";"";"";"6";""
"12043";"12040";"7";"";"Haarfärbemittel";"Colorant";"Colorante";"";"";"";"";"6";""
"12044";"12040";"7";"";"Haarlack";"Laque";"Lacca";"";"";"";"";"6";""
"12045";"12040";"7";"";"Andere Haarpflegemittel";"Autres articles de soins des cheveux";"Altri articoli per la cura dei capelli";"";"";"";"";"6";""
"12055";"12022";"6";"Dental-care products";"Zahnpflegemittel";"Articles de soins dentaires";"Articoli per la cura dei denti";"";"";"";"";"4";""
"12056";"12055";"7";"";"Zahnpasten, in ml";"Pâte dentifrice en ml";"Dentifricio (in ml)";"";"";"";"";"6";""
"12058";"12055";"7";"";"Andere Zahnpflegemittel, in ml";"Autres articles de soins dentaires en ml";"Altri articoli per la cura dei denti, in ml";"";"";"";"";"6";""
"12060";"12055";"7";"";"Andere Zahnpflegemittel, in Tabletten";"Autres articles de soins dentaires en tablettes";"Altri articoli per la cura dei denti, in pastiglie";"";"";"";"";"6";""
"12070";"12022";"6";"Beauty products and cosmetics";"Haut- und Schönheitspflegemittel";"Produits de beauté et cosmétiques";"Prodotti di bellezza e cosmetici";"";"";"";"";"4";""
"12071";"12070";"7";"";"Parfum, Eau de Toilette";"Parfum, eau de toilette";"Profumi, eau de Toilette";"";"";"";"";"6";""
"12072";"12070";"7";"";"Rasurpflege";"Produits de rasage";"Prodotti per la rasatura";"";"";"";"";"6";""
"12073";"12070";"7";"";"Handcrèmen";"Crème et gel pour les mains";"Crema e gel per le mani";"";"";"";"";"6";""
"12074";"12070";"7";"";"Gesichtscrèmen";"Crème pour le visage";"Crema per il viso";"";"";"";"";"6";""
"12075";"12070";"7";"";"Deodorant-Sprays";"Déodorant, vaporisateur";"Deodorante, spray";"";"";"";"";"6";""
"12077";"12070";"7";"";"Deodorant, Stick, Roller (in ml)";"Déodorant, bâton ou à bille en ml";"Deodorante, stick o roll-on, in ml";"";"";"";"";"6";""
"12078";"12070";"7";"";"Sonnenschutzmittel";"Produits solaires";"Prodotti solari";"";"";"";"";"6";""
"12079";"12070";"7";"";"Körpermilch/-crème";"Lait et crème pour le corps";"Latte e crema per il corpo";"";"";"";"";"6";""
"12080";"12070";"7";"";"Lippenstift (farbig oder neutral)";"Rouge à lèvres (teinté ou transparent)";"Rossetto per labbra (colorato o trasparente)";"";"";"";"";"6";""
"12081";"12070";"7";"";"Nagellack";"Vernis à ongles";"Smalto per unghie";"";"";"";"";"6";""
"12082";"12070";"7";"";"Fusscrèmen";"Crème pour les pieds";"Crema per i piedi";"";"";"";"";"6";""
"12084";"12070";"7";"";"Andere Haut- und Schönheitspflegemittel (in ml)";"Autres produits de beauté en ml";"Altri prodotti di bellezza (in ml)";"";"";"";"";"6";""
"12100";"12022";"6";"Paper articles for personal hygiene";"Papierwaren für die Körperpflege";"Articles de soins corporels en papier";"Articoli in carta per la cura del corpo";"";"";"";"";"4";""
"12101";"12100";"7";"";"Papiertaschentücher";"Mouchoirs en papier";"Fazzoletti di carta";"";"";"";"";"6";""
"12102";"12100";"7";"";"Kosmetiktücher";"Serviettes cosmétiques";"Salviettine cosmetiche";"";"";"";"";"6";""
"12103";"12100";"7";"";"WC-Papier, Rolle";"Papier W-C, rouleau";"Rotoli di carta igienica";"";"";"";"";"6";""
"12104";"12100";"7";"";"Damenbinden";"Serviettes hygiéniques";"Assorbenti igienici";"";"";"";"";"6";""
"12106";"12100";"7";"";"Tampons";"Tampons";"Tamponi";"";"";"";"";"6";""
"12107";"12100";"7";"";"Papierwindeln";"Couches-culottes";"Pannolini di carta";"";"";"";"";"6";""
"12108";"12100";"7";"";"Kosmetik-Watte";"Ouate cosmétique";"Ovatta per cosmesi";"";"";"";"";"6";""
"12109";"12100";"7";"";"Andere Papierwaren für Körperpflege";"Autres articles en papier pour soins corporels";"Altri articoli in carta per le cure del corpo";"";"";"";"";"6";""
"12129";"12021";"5";"Personal care appliances";"Geräte für die Körperpflege";"Appareils pour les soins corporels";"Apparecchi per l'igiene personale";"";"";"";"";"4";""
"12130";"12129";"6";"";"Nichtelektrische Geräte für die Körperpflege";"Appareils non électriques pour soins corporels";"Apparecchi non elettrici per l'igiene personale";"";"";"";"";"5";""
"12131";"12130";"7";"";"Klingenrasierer";"Rasoir";"Rasoio";"";"";"";"";"6";""
"12132";"12130";"7";"";"Haarbürsten";"Brosse à cheveux";"Spazzola per capelli";"";"";"";"";"6";""
"12133";"12130";"7";"";"Kämme";"Peigne";"Pettine";"";"";"";"";"6";""
"12134";"12130";"7";"";"Haarschmuck";"Parure pour les cheveux";"Ornamenti per i capelli";"";"";"";"";"6";""
"12135";"12130";"7";"";"Zahnbürsten, manuell";"Brosse à dents, manuelle";"Spazzolini da denti manuali";"";"";"";"";"6";""
"12136";"12130";"7";"";"Geräte für Manicure und Pedicure";"Appareil pour manucures et pédicures";"Accessori per manicure e pedicure";"";"";"";"";"6";""
"12150";"12129";"6";"";"Elektrische Geräte für die Körperpflege";"Appareils électriques pour soins corporels";"Apparecchi elettrici per l'igiene personale";"";"";"";"";"5";""
"12151";"12150";"7";"";"Rasierapparate";"Rasoir électrique";"Rasoio elettrico";"";"";"";"";"6";""
"12152";"12150";"7";"";"Haartrockner (Föhn)";"Sèche-cheveux";"Asciugacapelli";"";"";"";"";"6";""
"12153";"12150";"7";"";"Zahnbürsten, elektrisch";"Brosses à dents électrique";"Spazzolini da denti elettrici";"";"";"";"";"6";""
"12154";"12150";"7";"";"Andere elektrische Geräte";"Autres appareils électriques";"Altri apparecchi elettrici";"";"";"";"";"6";""
"12160";"12";"3";"Personal effects";"Persönliche Gebrauchsgegenstände";"Effets personnels";"Effetti personali";"";"";"";"";"3";""
"12161";"12160";"4";"Watches";"Uhren";"Montres";"Orologi";"";"";"";"";"4";""
"12162";"12161";"5";"";"Armbanduhren";"Montre-bracelet";"Orologi da polso";"";"";"";"";"6";""
"12163";"12161";"5";"";"Andere Uhren";"Autres montres";"Altri orologi";"";"";"";"";"6";""
"12170";"12160";"4";"Luggages, bags and accessories";"Reiseartikel und Accessoires";"Articles de voyage et accessoires";"Articoli da viaggio e accessori";"";"";"";"";"4";""
"12171";"12170";"5";"";"Reisekoffer";"Valise";"Valigia";"";"";"";"";"6";""
"12172";"12170";"5";"";"Reisetaschen";"Sac de voyage";"Borsa da viaggio";"";"";"";"";"6";""
"12173";"12170";"5";"";"Andere Reiseartikel";"Autres articles de voyage";"Altri articoli da viaggio";"";"";"";"";"6";""
"12174";"12170";"5";"";"Babyartikel";"Articles pour bébés";"Articoli per bambini";"";"";"";"";"6";""
"12175";"12170";"5";"";"Damentaschen";"Sac pour dames";"Borsette da donna";"";"";"";"";"6";""
"12176";"12170";"5";"";"Portemonnaies und Brieftaschen";"Porte-monnaie et portefeuilles";"Borsellini e portafogli";"";"";"";"";"6";""
"12177";"12170";"5";"";"Mappen und Aktenkoffer";"Serviettes et porte-documents";"Cartelle e valigette";"";"";"";"";"6";""
"12178";"12170";"5";"";"Schülerartikel";"Articles pour écoliers";"Articoli per la scuola";"";"";"";"";"6";""
"12179";"12170";"5";"";"Schirme";"Parapluie";"Ombrelli";"";"";"";"";"6";""
"12180";"12170";"5";"";"Andere persönliche Gebrauchsgüter";"Autres articles d'équipement personnel";"Altri articoli per l'equipaggiamento personale";"";"";"";"";"6";""
"12190";"12";"3";"Social protection services";"Soziale Einrichtungen";"Institutions sociales";"Istituzioni sociali";"";"";"";"";"4";""
"12191";"12190";"4";"";"Kinderkrippe";"Crèches pour enfants";"Asili nido";"";"";"";"";"6";""
"12192";"12190";"4";"";"Haushalthilfe (Spitex)";"Aide à domicile (Spitex)";"Aiuto domiciliare (Spitex)";"";"";"";"";"6";""
"12500";"12";"3";"Insurance";"Versicherungen";"Assurances";"Assicurazioni";"";"";"";"";"3";""
"12501";"12500";"4";"Home and contents insurance (including private third-party insurance)";"Hausratversicherung (inkl. Privathaftpflicht)";"Assurance-ménage (incl. Responsabilité civile privée)";"Assicurazione economia domestica (incl. Responsabilità civile privata)";"";"";"";"";"4";""
"12502";"12501";"5";"";"Hausratversicherung (inkl. Privathaftpflicht)";"Assurance-ménage (incl. Responsabilité civile privée)";"Assicurazione economia domestica (incl. Responsabilità civile privata)";"";"";"";"";"6";""
"12510";"12500";"4";"Private health insurance";"Private Krankenversicherung";"Assurance-maladie privée";"Assicurazione malattia privata";"";"";"";"";"4";""
"12511";"12510";"5";"";"Private Krankenversicherung";"Assurance-maladie privée";"Assicurazione malattia privata";"";"";"";"";"6";""
"12520";"12500";"4";"Car insurance";"Motorfahrzeugversicherung";"Assurance véhicules";"Assicurazione veicoli";"";"";"";"";"4";""
"12521";"12520";"5";"";"Motorfahrzeugversicherung";"Assurance véhicules";"Assicurazione veicoli";"";"";"";"";"6";""
"12531";"12";"3";"Financial services";"Finanzielle Dienstleistungen";"Services financiers";"Servizi finanziari";"";"";"";"";"4";""
"12532";"12531";"4";"";"Lohnkonto Verbraucher I";"Compte salaire consommateur I";"Conto salario consumatore I";"";"";"";"";"6";""
"12533";"12531";"4";"";"Lohnkonto Verbraucher II";"Compte salaire consommateur II";"Conto salario consumatore II";"";"";"";"";"6";""
"12535";"12531";"4";"";"Seniorenkonto";"Compte senior";"Conto senior";"";"";"";"";"6";""
"12552";"12531";"4";"Depot I";"Depot I";"Dépôt I";"Deposito I";"";"";"";"";"6";""
"12553";"12531";"4";"Depot II";"Depot II";"Dépôt II";"Deposito II";"";"";"";"";"6";""
"12555";"12531";"4";"Depot III";"Depot III";"Dépôt III";"Deposito III";"";"";"";"";"6";""
"12541";"12";"3";"Other services";"Sonstige Dienstleistungen";"Autres services";"Altri servizi";"";"";"";"";"4";""
"12542";"12541";"4";"";"Zeitungsinserate für Private";"Frais d'annonces privées dans les journaux";"Spese per annunci privati nei giornali";"";"";"";"";"6";""
"12543";"12541";"4";"";"Fotokopien";"Photocopies";"Fotocopie";"";"";"";"";"6";""
"12544";"12541";"4";"";"Amtsdokumente";"Documents officiels";"Documenti ufficiali";"";"";"";"";"6";""
